count,time,presortedPercentage,descending
500000,147.733346,25.000000,0
500000,150.042599,25.000000,0
500000,151.292748,25.000000,0
500000,146.196237,25.000000,0
500000,154.748978,25.000000,0
500000,148.687120,25.000000,0
500000,149.906022,25.000000,0
500000,146.544145,25.000000,0
500000,145.078410,25.000000,0
500000,158.773663,25.000000,0
500000,150.317345,25.000000,0
500000,152.877404,25.000000,0
500000,153.231245,25.000000,0
500000,148.411136,25.000000,0
500000,145.352325,25.000000,0
500000,147.594360,25.000000,0
500000,154.418216,25.000000,0
500000,147.225048,25.000000,0
500000,146.950539,25.000000,0
500000,144.497621,25.000000,0
500000,148.069464,25.000000,0
1000000,326.537994,25.000000,0
1000000,305.467640,25.000000,0
1000000,302.378395,25.000000,0
1000000,313.787570,25.000000,0
1000000,301.519038,25.000000,0
1000000,302.959326,25.000000,0
1000000,307.129660,25.000000,0
1000000,302.627318,25.000000,0
1000000,305.020974,25.000000,0
1000000,309.736143,25.000000,0
1000000,309.559529,25.000000,0
1000000,300.156819,25.000000,0
1000000,322.986590,25.000000,0
1000000,302.488620,25.000000,0
1000000,303.507474,25.000000,0
1000000,303.714292,25.000000,0
1000000,309.376570,25.000000,0
